ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,HIGH_CONCENTRATION,CONCENTRATION_IS_NEGATIVE_ONE
5262,Dietary Supplement/Medications/Remedy,Jujube Seed Decoction (Suan Zao Ren Tang)   Dietary Supplement,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2020-01-29,False,True
5263,Dietary Supplement/Medications/Remedy,Jujube Seed Decoction (Suan Zao Ren Tang)   Dietary Supplement,Cadmium,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2020-01-29,False,True
5264,Dietary Supplement/Medications/Remedy,Jujube Seed Decoction (Suan Zao Ren Tang)   Dietary Supplement,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2020-01-29,False,True
5265,Dietary Supplement/Medications/Remedy,Jujube Seed Decoction (Suan Zao Ren Tang)   Dietary Supplement,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2020-01-29,False,True
5266,Dietary Supplement/Medications/Remedy,Lee Buan Soa Pill (Fishing Brand),Arsenic,-1.0,ppm,"Lee Buan Soa Dispensary (Hangkao) Co., LTD.",THAILAND,2020-01-29,False,True
5267,Dietary Supplement/Medications/Remedy,Lee Buan Soa Pill (Fishing Brand),Cadmium,-1.0,ppm,"Lee Buan Soa Dispensary (Hangkao) Co., LTD.",THAILAND,2020-01-29,False,True
5268,Dietary Supplement/Medications/Remedy,Lee Buan Soa Pill (Fishing Brand),Lead,-1.0,ppm,"Lee Buan Soa Dispensary (Hangkao) Co., LTD.",THAILAND,2020-01-29,False,True
5269,Dietary Supplement/Medications/Remedy,Lee Buan Soa Pill (Fishing Brand),Mercury,-1.0,ppm,"Lee Buan Soa Dispensary (Hangkao) Co., LTD.",THAILAND,2020-01-29,False,True
5270,Dietary Supplement/Medications/Remedy,Stork Brand Concentrated Ning Sou Wan Quiet Pill,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2020-01-29,False,True
5271,Dietary Supplement/Medications/Remedy,Stork Brand Concentrated Ning Sou Wan Quiet Pill,Cadmium,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2020-01-29,False,True
5272,Dietary Supplement/Medications/Remedy,Stork Brand Concentrated Ning Sou Wan Quiet Pill,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2020-01-29,False,True
5273,Dietary Supplement/Medications/Remedy,Stork Brand Concentrated Ning Sou Wan Quiet Pill,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2020-01-29,False,True
5274,Food-Spice,Maesri Chilli Powder High Quality Red Chilli Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,THAILAND,2020-01-29,False,True
5275,Food-Spice,Roland Chili Pepper Powder,Lead,0.3,ppm,UNKNOWN OR NOT STATED,CHINA,2020-01-29,False,False
5276,Food-Spice,Oriental Mascot Chinese Pepper Powder,Lead,1.1,ppm,UNKNOWN OR NOT STATED,TAIWAN - PROVINCE OF CHINA,2020-01-29,False,False
5277,Food-Spice,Oriental Mascot Red Pepper Powder,Lead,0.41,ppm,UNKNOWN OR NOT STATED,TAIWAN - PROVINCE OF CHINA,2020-01-29,False,False
5278,Tableware/Pottery,Painted Spoon,Lead,1.37,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-01-29,False,False
5279,Tableware/Pottery,Painted Spoon,Lead,2500.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-01-29,True,False
5280,Tableware/Pottery,"Brown, glazed pot w/ lid",Lead,-1.0,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-01-29,False,True
5281,Food-Spice,Chili P Extra Hot,Lead,0.86,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-01-29,False,False
5282,Food-Spice,Turmeric Powder,Lead,0.7,ppm,Synthite Industries Spice Div,INDIA,2020-01-29,False,False
5283,Food Other,Chakki Atta,Lead,-1.0,ppm,Gen Mills India Pvt,INDIA,2020-01-29,False,True
5284,Food-Spice,Chicken Masala,Lead,-1.0,ppm,National Foods LTD,PAKISTAN,2020-01-29,False,True
5285,Dietary Supplement/Medications/Remedy,Kapa,Lead,3.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-01-29,False,False
5286,Food-Spice,Turmeric,Lead,10000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-01-29,True,False
5287,Food-Spice,Cumin powder,Lead,0.31,ppm,Pran,BANGLADESH,2020-01-31,False,False
5288,Food-Spice,Cumin powder,Lead,-1.0,ppm,"Square Food & Beverage, Ltd",BANGLADESH,2020-01-31,False,True
5289,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-01-31,False,True
5290,Food-Spice,Turmeric powder,Lead,0.64,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-01-31,False,False
5291,Food-Candy,Lollipop,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2020-02-04,False,True
5292,Food-Spice,Turmeric,Lead,0.58,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2020-02-06,False,False
5293,Food-Spice,Chili powder,Lead,0.57,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2020-02-06,False,False
5294,Food-Candy,Tamarindo Pulp,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2020-02-08,False,True
5295,Food-Candy,Mazapan,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2020-02-08,False,True
5296,Food Other,Chocolate Bar,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2020-02-08,False,True
5297,Food-Spice,Soup Spice,Lead,14.0,ppm,UNKNOWN OR NOT STATED,EGYPT,2020-02-10,True,False
5298,Other,Bird seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-11,False,True
5299,Food-Spice,Cumin powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2020-02-13,False,True
5300,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2020-02-13,False,True
5301,Dietary Supplement/Medications/Remedy,Baby mixed nutrients powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2020-02-13,False,True
5302,Food-Spice,Fish masala powder,Lead,0.24,ppm,UNKNOWN OR NOT STATED,INDIA,2020-02-13,False,False
5303,Food-Spice,Sambar powder,Lead,0.55,ppm,UNKNOWN OR NOT STATED,INDIA,2020-02-13,False,False
5304,Food-Spice,Coriander powder,Lead,5.4,ppm,UNKNOWN OR NOT STATED,INDIA,2020-02-13,True,False
5305,Tableware/Pottery,Clay Pot,Lead,12.6,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-14,True,False
5306,Food-Spice,Turmeric,Lead,1.3,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2020-02-14,False,False
5307,Food-Spice,Chili powder,Lead,190.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2020-02-14,True,False
5308,Food-Spice,Coriander,Lead,79.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2020-02-14,True,False
5309,Food-Spice,Cumin,Lead,120.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2020-02-14,True,False
5310,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-18,False,True
5311,Food-Spice,Maggi 2 Minute Noodle seasoning packet,Lead,1.3,ppm,Maggi,INDIA,2020-02-18,False,False
5312,Other,EKO Alumbre en Polvo,Mercury,-1.0,ppm,Promeka Inc,UNITED STATES,2020-02-19,False,True
5313,Dietary Supplement/Medications/Remedy,Lydia Pinkham Herbal Tablet Supplement,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5314,Dietary Supplement/Medications/Remedy,Lydia Pinkham Herbal Tablet Supplement,Cadmium,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5315,Dietary Supplement/Medications/Remedy,Lydia Pinkham Herbal Tablet Supplement,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5316,Dietary Supplement/Medications/Remedy,Lydia Pinkham Herbal Tablet Supplement,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5317,Other,D&D Alum Lumps (Alumbre Piedra),Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5318,Food-Spice,La Frontera Imports Camaron Molido,Lead,0.24,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,False
5319,Food-Spice,Anelina,Lead,0.63,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,False
5320,Food-Spice,La Bodeguita Piquin Molido,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5321,Food-Spice,La Bodequita Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5322,Food-Spice,La Bodeguita Achiote Annato,Lead,3.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,False
5323,Dietary Supplement/Medications/Remedy,Guardian Fibrasina Fiber Supplement,Arsenic,-1.0,ppm,Guardian Drug Company,UNITED STATES,2020-02-19,False,True
5324,Dietary Supplement/Medications/Remedy,Guardian Fibrasina Fiber Supplement,Cadmium,-1.0,ppm,Guardian Drug Company,UNITED STATES,2020-02-19,False,True
5325,Dietary Supplement/Medications/Remedy,Guardian Fibrasina Fiber Supplement,Lead,-1.0,ppm,Guardian Drug Company,UNITED STATES,2020-02-19,False,True
5326,Dietary Supplement/Medications/Remedy,Guardian Fibrasina Fiber Supplement,Mercury,-1.0,ppm,Guardian Drug Company,UNITED STATES,2020-02-19,False,True
5327,Food-Spice,Los Compadres Camaron Molido,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5328,Food-Spice,Los Compadres Chile Piquin Molido   Ground Hot Pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5329,Food-Spice,Krasdale Chili Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5330,Food-Spice,Dried Shrimp,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5331,Food-Spice,Spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5332,Food-Spice,Izalco. Relajo Spice Mix.,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5333,Food-Spice,Izalco. Relajo Spice Mix,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-19,False,True
5334,Food-Spice,Maggi Crevette,Lead,1.2,ppm,UNKNOWN OR NOT STATED,GHANA,2020-02-19,False,False
5335,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GUYANA,2020-02-21,False,True
5336,Food-Spice,Curry Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GUYANA,2020-02-21,False,True
5337,Religious powder,Sindoor,Lead,0.22,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2020-02-21,False,False
5338,Toys/Children's Products,Maraca,Lead,10.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-21,True,False
5339,Toys/Children's Products,Xylophone Stick,Lead,3.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-21,False,False
5340,Toys/Children's Products,Green puzzle piece,Lead,45.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-21,True,False
5341,Toys/Children's Products,Plain Toys,Lead,3.8,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2020-02-24,False,False
5342,Tableware/Pottery,Red Plate,Lead,43.0,ppm,Pier 1,ITALY,2020-02-24,True,False
5343,Cosmetics,San Lorenzo Contra Dolores,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,DOMINICAN REPUBLIC,2020-02-26,False,True
5344,Cosmetics,Sanacin Crema,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-26,False,True
5345,Food-Spice,Emma Foods Powdered Pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GHANA,2020-02-26,False,True
5346,Dietary Supplement/Medications/Remedy,Adom Koo Cspsules. Kooko Aduro,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,GHANA,2020-02-26,False,True
5347,Dietary Supplement/Medications/Remedy,Adom Koo Cspsules. Kooko Aduro,Cadmium,-1.0,ppm,UNKNOWN OR NOT STATED,GHANA,2020-02-26,False,True
5348,Dietary Supplement/Medications/Remedy,Adom Koo Cspsules. Kooko Aduro,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GHANA,2020-02-26,False,True
5349,Dietary Supplement/Medications/Remedy,Adom Koo Cspsules. Kooko Aduro,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,GHANA,2020-02-26,False,True
5350,Dietary Supplement/Medications/Remedy,Alopecil Syrup Clean Chest Dietary Supplement,Arsenic,-1.0,ppm,"Alopecil Corporation, S.R.L.",DOMINICAN REPUBLIC,2020-02-26,False,True
5351,Dietary Supplement/Medications/Remedy,Alopecil Syrup Clean Chest Dietary Supplement,Cadmium,-1.0,ppm,"Alopecil Corporation, S.R.L.",DOMINICAN REPUBLIC,2020-02-26,False,True
5352,Dietary Supplement/Medications/Remedy,Alopecil Syrup Clean Chest Dietary Supplement,Lead,-1.0,ppm,"Alopecil Corporation, S.R.L.",DOMINICAN REPUBLIC,2020-02-26,False,True
5353,Dietary Supplement/Medications/Remedy,Alopecil Syrup Clean Chest Dietary Supplement,Mercury,-1.0,ppm,"Alopecil Corporation, S.R.L.",DOMINICAN REPUBLIC,2020-02-26,False,True
5354,Cosmetics,Anti-Guito Lotion,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-26,False,True
5355,Cosmetics,Anti-Guito Lotion,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-26,False,True
5356,Food-Spice,Brownish red spice powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-26,False,True
5357,Food-Spice,Red powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-26,False,True
5358,Food-Spice,Laxmi Brand Javantri Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2020-02-27,False,True
5359,Cosmetics,Clair White Lightening Cream,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-27,False,True
5360,Cosmetics,Paris Fair & White So White! Skin Perfector Gel,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,FRANCE,2020-02-27,False,True
5361,Food-Spice,Goldensmell Red Pepper Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,TAIWAN - PROVINCE OF CHINA,2020-02-27,False,True
5362,Food-Spice,Hot shrimp and spicy crab seasoning,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2020-02-27,False,True
5363,Dietary Supplement/Medications/Remedy,Taiko Seirogan  Trumpet Brand Herbal Dietary Supplement,Arsenic,-1.0,ppm,Taiko Pharmaeutical Co Ltd,JAPAN,2020-02-27,False,True
5364,Dietary Supplement/Medications/Remedy,Taiko Seirogan  Trumpet Brand Herbal Dietary Supplement,Cadmium,-1.0,ppm,Taiko Pharmaeutical Co Ltd,JAPAN,2020-02-27,False,True
5365,Dietary Supplement/Medications/Remedy,Taiko Seirogan  Trumpet Brand Herbal Dietary Supplement,Lead,-1.0,ppm,Taiko Pharmaeutical Co Ltd,JAPAN,2020-02-27,False,True
5366,Dietary Supplement/Medications/Remedy,Taiko Seirogan  Trumpet Brand Herbal Dietary Supplement,Mercury,-1.0,ppm,Taiko Pharmaeutical Co Ltd,JAPAN,2020-02-27,False,True
5367,Cosmetics,Silka Skin Whitening Lotion Skin Energizer,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,PHILIPPINES,2020-02-27,False,True
5368,Dietary Supplement/Medications/Remedy,Power Monkey Yee On Tong Stomach Support,Arsenic,-1.0,ppm,Mega Good Industrial Limitedk,HONG KONG,2020-02-27,False,True
5369,Dietary Supplement/Medications/Remedy,Power Monkey Yee On Tong Stomach Support,Cadmium,-1.0,ppm,Mega Good Industrial Limitedk,HONG KONG,2020-02-27,False,True
5370,Dietary Supplement/Medications/Remedy,Power Monkey Yee On Tong Stomach Support,Lead,-1.0,ppm,Mega Good Industrial Limitedk,HONG KONG,2020-02-27,False,True
5371,Dietary Supplement/Medications/Remedy,Power Monkey Yee On Tong Stomach Support,Mercury,-1.0,ppm,Mega Good Industrial Limitedk,HONG KONG,2020-02-27,False,True
5372,Dietary Supplement/Medications/Remedy,Joints Support (Huo Lou  Zhi  Tong Wan),Arsenic,-1.0,ppm,Guangzhou Baiyunshan Chenliji Pharmaceutical Facto,CHINA,2020-02-27,False,True
5373,Dietary Supplement/Medications/Remedy,Joints Support (Huo Lou  Zhi  Tong Wan),Cadmium,-1.0,ppm,Guangzhou Baiyunshan Chenliji Pharmaceutical Facto,CHINA,2020-02-27,False,True
5374,Dietary Supplement/Medications/Remedy,Joints Support (Huo Lou  Zhi  Tong Wan),Lead,-1.0,ppm,Guangzhou Baiyunshan Chenliji Pharmaceutical Facto,CHINA,2020-02-27,False,True
5375,Dietary Supplement/Medications/Remedy,Joints Support (Huo Lou  Zhi  Tong Wan),Mercury,-1.0,ppm,Guangzhou Baiyunshan Chenliji Pharmaceutical Facto,CHINA,2020-02-27,False,True
5376,Dietary Supplement/Medications/Remedy,Golden Lily Yinqiao Tablet,Arsenic,-1.0,ppm,Anhui Dongshengyoubang Pharmaceutical Co. Ltd,CHINA,2020-02-27,False,True
5377,Dietary Supplement/Medications/Remedy,Golden Lily Yinqiao Tablet,Cadmium,-1.0,ppm,Anhui Dongshengyoubang Pharmaceutical Co. Ltd,CHINA,2020-02-27,False,True
5378,Dietary Supplement/Medications/Remedy,Golden Lily Yinqiao Tablet,Lead,5.4,ppm,Anhui Dongshengyoubang Pharmaceutical Co. Ltd,CHINA,2020-02-27,True,False
5379,Dietary Supplement/Medications/Remedy,Golden Lily Yinqiao Tablet,Lead,4.6,ppm,Anhui Dongshengyoubang Pharmaceutical Co. Ltd,CHINA,2020-02-27,False,False
5380,Dietary Supplement/Medications/Remedy,Golden Lily Yinqiao Tablet,Mercury,-1.0,ppm,Anhui Dongshengyoubang Pharmaceutical Co. Ltd,CHINA,2020-02-27,False,True
5381,Dietary Supplement/Medications/Remedy,Siang Sha Yang Wei Pill,Arsenic,-1.0,ppm,Yanshoutang Pharmaceutical Co. Ltd,CHINA,2020-02-27,False,True
5382,Dietary Supplement/Medications/Remedy,Siang Sha Yang Wei Pill,Cadmium,-1.0,ppm,Yanshoutang Pharmaceutical Co. Ltd,CHINA,2020-02-27,False,True
5383,Dietary Supplement/Medications/Remedy,Siang Sha Yang Wei Pill,Lead,1.3,ppm,Yanshoutang Pharmaceutical Co. Ltd,CHINA,2020-02-27,False,False
5384,Dietary Supplement/Medications/Remedy,Siang Sha Yang Wei Pill,Mercury,-1.0,ppm,Yanshoutang Pharmaceutical Co. Ltd,CHINA,2020-02-27,False,True
5385,Dietary Supplement/Medications/Remedy,FAH-TALAI-JONE,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-27,False,True
5386,Dietary Supplement/Medications/Remedy,FAH-TALAI-JONE,Cadmium,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-27,False,True
5387,Dietary Supplement/Medications/Remedy,FAH-TALAI-JONE,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-27,False,True
5388,Dietary Supplement/Medications/Remedy,FAH-TALAI-JONE,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-27,False,True
5389,Dietary Supplement/Medications/Remedy,Turmeric Capsule Abhhaibuejhr Brand,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-27,False,True
5390,Dietary Supplement/Medications/Remedy,Turmeric Capsule Abhhaibuejhr Brand,Cadmium,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-27,False,True
5391,Dietary Supplement/Medications/Remedy,Turmeric Capsule Abhhaibuejhr Brand,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-27,False,True
5392,Dietary Supplement/Medications/Remedy,Turmeric Capsule Abhhaibuejhr Brand,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-27,False,True
5393,Food-Spice,Chili Powder Indian Stylet,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,THAILAND,2020-02-27,False,True
5394,Food-Spice,Del Campo Aji Peruano,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PERU,2020-02-27,False,True
5395,Food-Spice,Mama Tree Aji Peruano,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2020-02-27,False,True
5396,Food-Spice,Red Pepper Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2020-02-27,False,True
5397,Food-Spice,TAEKYUNG RED PEPPER POWDER,Lead,-1.0,ppm,TAEKYUNG NONGSAN,KOREA - DEMOCRATIC PEOPLE'S REPUBLIC OF,2020-02-27,False,True
5398,Food-Spice,Brown Spice,Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-27,False,False
5399,Food-Spice,JHC Chili Powder,Lead,0.35,ppm,UNKNOWN OR NOT STATED,THAILAND,2020-02-27,False,False
5400,Food-Spice,CA RI NI AN DO KIM TU THAP,Lead,0.73,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2020-02-27,False,False
5401,Food-Spice,Turmeric,Lead,15.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-02-27,True,False
5402,Food-Spice,Ginger powder,Lead,1.5,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-02-27,False,False
5403,Food Other,Chakour Gun-Powder Tea,Lead,1.8,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-02-27,False,False
5404,Food Other,Grand-Lion Moroccan Green Tea,Lead,0.94,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-02-27,False,False
5405,Cosmetics,Kajal,Lead,590000.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-02-27,True,False
5406,Dietary Supplement/Medications/Remedy,Haliborange,Lead,-1.0,MG/L,Seven Seas Ltd,UNITED KINGDOM,2020-02-27,False,True
5407,Food Other,Homemade Tamarind Snack,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2020-02-27,False,True
5408,Food Other,Homemade Fried dough,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2020-02-27,False,True
5409,Food-Spice,Tree Root,Lead,4.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-28,False,False
5410,Food Other,Black Tea,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-28,False,True
5411,Food-Spice,Grounded tree leaves,Lead,0.23,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-28,False,False
5412,Food-Spice,Parsely,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2020-02-28,False,True
5413,Other,Fake plant root,Lead,2.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-28,False,False
5414,Other,Fake plant leaf,Lead,230.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-02-28,True,False
5415,Food-Spice,Ginger,Lead,0.99,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-03-03,False,False
5416,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-03-03,False,True
5417,Food-Spice,Black pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-03-03,False,True
5418,Food-Spice,Paprika,Lead,0.3,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-03-03,False,False
5419,Food-Spice,Cumin,Lead,0.53,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-03-03,False,False
5420,Food-Spice,Coriander,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-03-03,False,True
5421,Food Other,tea,Lead,1.1,ppm,UNKNOWN OR NOT STATED,MOROCCO,2020-03-03,False,False
5422,Food Other,Mango flavored baby food,Lead,-1.0,ppm,Nestle,UNITED STATES,2020-03-03,False,True
5423,Food Other,Cerlac infant cereal,Lead,-1.0,ppm,Nestle,BANGLADESH,2020-03-03,False,True
5424,Food-Spice,Red Pepper,Lead,0.83,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-03-03,False,False
5425,Cosmetics,Lightening Larrissa Lemon Soap,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-03-05,False,True
5426,Food-Spice,Salma Natural Hot Red Pepper,Lead,0.73,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-03-05,False,False
5427,Food-Spice,Salma Natural Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-03-05,False,True
5428,Food-Spice,Petel Yengue Meat Company   Extra Hot Pepper,Lead,0.42,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-03-05,False,False
5429,Food-Spice,Mimi's Products Paprika,Lead,0.41,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-03-05,False,False
5430,Food-Spice,Bijol Condiment Coloring Seasoning,Lead,-1.0,ppm,Bijol & Spices Inc,UNITED STATES,2020-03-05,False,True
5431,Dietary Supplement/Medications/Remedy,Desintrix - Plus USA Dietry Supplement,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-03-05,False,True
5432,Dietary Supplement/Medications/Remedy,Desintrix - Plus USA Dietry Supplement,Cadmium,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-03-05,False,True
5433,Dietary Supplement/Medications/Remedy,Desintrix - Plus USA Dietry Supplement,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-03-05,False,True
5434,Dietary Supplement/Medications/Remedy,Desintrix - Plus USA Dietry Supplement,Mercury,0.017,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2020-03-05,False,False
